weather_code,max_temp,min_temp,mean_temp,snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h),range_temp,LA,Boston,Chicago,Year,Phase_encoded
0,91.6,59.0,73.2,0.0,0,13.4,32.599999999999994,1,0,0,2020,7
1,92.7,59.4,72.6,0.0,0,11.2,33.300000000000004,1,0,0,2020,7
0,92.9,61.1,74.5,0.0,0,11.1,31.800000000000004,1,0,0,2020,7
0,98.9,68.2,79.3,0.0,0,14.0,30.700000000000003,1,0,0,2020,8
3,96.5,62.2,78.1,0.0,0,12.0,34.3,1,0,0,2020,8
3,96.8,65.2,78.7,0.0,0,8.9,31.599999999999994,1,0,0,2020,7
0,91.6,65.3,77.9,0.0,0,10.9,26.3,1,0,0,2020,6
3,88.0,58.0,70.8,0.0,0,9.2,30.0,1,0,0,2020,5
3,84.8,59.8,69.5,0.0,0,8.7,25.0,1,0,0,2020,5
3,84.9,59.7,69.2,0.0,0,10.1,25.200000000000003,1,0,0,2020,4
3,87.8,58.6,69.7,0.0,0,12.2,29.2,1,0,0,2020,3
0,90.4,60.0,72.8,0.0,0,10.3,30.40000000000001,1,0,0,2020,2
3,86.9,62.2,71.6,0.0,0,12.0,24.700000000000003,1,0,0,2020,2
3,86.5,61.7,70.5,0.0,0,10.2,24.8,1,0,0,2020,3
3,86.1,63.0,70.6,0.0,0,9.2,23.099999999999994,1,0,0,2020,3
3,88.3,60.1,70.3,0.0,0,9.4,28.2,1,0,0,2020,3
3,97.1,61.5,74.5,0.0,0,12.6,35.599999999999994,1,0,0,2020,3
0,105.2,67.1,83.3,0.0,0,15.7,38.10000000000001,1,0,0,2020,4
0,104.3,73.2,85.6,0.0,0,11.4,31.099999999999994,1,0,0,2020,4
0,100.1,70.9,83.4,0.0,0,9.1,29.19999999999999,1,0,0,2020,4
0,97.8,64.1,79.0,0.0,0,10.2,33.7,1,0,0,2020,4
0,96.1,65.3,78.1,0.0,0,10.1,30.8,1,0,0,2020,5
3,94.8,68.8,79.0,0.0,0,11.2,26.0,1,0,0,2020,5
3,91.9,62.1,73.9,0.0,0,10.6,29.800000000000004,1,0,0,2020,5
3,86.4,58.6,70.9,0.0,0,10.1,27.800000000000004,1,0,0,2020,5
3,78.2,61.3,68.2,0.0,0,9.5,16.900000000000006,1,0,0,2020,6
3,78.5,60.3,67.2,0.0,0,9.2,18.200000000000003,1,0,0,2020,6
3,78.8,62.6,68.1,0.0,0,10.3,16.199999999999996,1,0,0,2020,6
3,81.7,59.7,68.1,0.0,0,9.8,22.0,1,0,0,2020,6
1,95.5,63.1,73.3,0.0,0,10.4,32.4,1,0,0,2020,7
0,98.3,65.9,79.7,0.0,0,11.9,32.39999999999999,1,0,0,2020,7
0,95.1,69.3,80.0,0.0,0,8.5,25.8,1,0,0,2020,7
0,96.5,63.1,78.0,0.0,0,9.8,33.4,1,0,0,2020,8
0,96.0,64.2,76.4,0.0,0,10.2,31.8,1,0,0,2020,8
0,90.8,65.4,76.2,0.0,0,8.0,25.39999999999999,1,0,0,2020,7
3,87.1,59.2,71.4,0.0,0,9.7,27.89999999999999,1,0,0,2020,6
3,82.0,60.5,69.2,0.0,0,8.8,21.5,1,0,0,2020,5
3,82.6,60.3,68.0,0.0,0,11.3,22.3,1,0,0,2020,5
3,79.4,58.2,66.1,0.0,0,9.9,21.200000000000003,1,0,0,2020,4
51,74.7,63.3,67.3,0.0,3,7.8,11.400000000000006,1,0,0,2020,3
3,75.4,58.8,66.1,0.0,0,9.3,16.60000000000001,1,0,0,2020,2
3,72.8,64.0,66.8,0.0,0,8.7,8.799999999999997,1,0,0,2020,2
51,70.2,60.8,64.7,0.0,4,11.8,9.400000000000006,1,0,0,2020,2
3,74.0,52.2,62.6,0.0,0,9.5,21.8,1,0,0,2020,3
1,78.8,46.5,61.7,0.0,0,10.9,32.3,1,0,0,2020,3
0,78.7,52.1,63.8,0.0,0,8.5,26.6,1,0,0,2020,3
0,86.4,54.4,66.3,0.0,0,7.9,32.00000000000001,1,0,0,2020,4
0,86.0,55.1,69.0,0.0,0,9.1,30.9,1,0,0,2020,4
0,87.8,57.6,70.1,0.0,0,7.1,30.2,1,0,0,2020,4
3,87.2,62.9,72.6,0.0,0,7.4,24.300000000000004,1,0,0,2020,4
1,83.5,59.0,69.1,0.0,0,8.8,24.5,1,0,0,2020,4
3,81.5,56.4,65.7,0.0,0,9.5,25.1,1,0,0,2020,5
0,87.4,58.4,67.9,0.0,0,9.6,29.000000000000007,1,0,0,2020,5
3,95.1,54.7,72.3,0.0,0,7.2,40.39999999999999,1,0,0,2020,5
3,88.9,59.5,71.7,0.0,0,13.2,29.40000000000001,1,0,0,2020,6
61,68.5,52.0,57.8,0.0,6,15.8,16.5,1,0,0,2020,6
51,61.7,45.8,53.2,0.0,3,22.2,15.900000000000006,1,0,0,2020,6
1,62.6,39.1,50.9,0.0,0,17.3,23.5,1,0,0,2020,6
3,67.2,44.9,53.7,0.0,0,7.4,22.300000000000004,1,0,0,2020,7
1,70.7,45.5,55.5,0.0,0,8.6,25.200000000000003,1,0,0,2020,7
3,72.5,48.2,58.1,0.0,0,10.4,24.3,1,0,0,2020,7
3,68.5,45.1,55.8,0.0,0,9.5,23.4,1,0,0,2020,7
1,68.4,48.2,56.1,0.0,0,9.4,20.200000000000003,1,0,0,2020,8
0,84.8,53.6,65.2,0.0,0,6.6,31.2,1,0,0,2020,8
0,90.0,52.4,67.3,0.0,0,6.0,37.6,1,0,0,2020,7
3,83.8,55.6,67.7,0.0,0,8.9,28.2,1,0,0,2020,6
3,72.4,50.9,59.7,0.0,0,8.3,21.500000000000007,1,0,0,2020,5
2,70.9,51.4,58.9,0.0,0,8.3,19.500000000000007,1,0,0,2020,5
3,76.2,55.9,61.7,0.0,0,8.3,20.300000000000004,1,0,0,2020,4
3,79.5,58.1,64.5,0.0,0,6.6,21.4,1,0,0,2020,3
3,75.3,52.9,63.8,0.0,0,7.6,22.4,1,0,0,2020,2
3,68.8,48.9,56.9,0.0,0,10.1,19.9,1,0,0,2020,2
1,70.0,50.8,56.9,0.0,0,6.6,19.200000000000003,1,0,0,2020,2
1,68.2,47.0,57.6,0.0,0,6.7,21.200000000000003,1,0,0,2020,3
3,72.0,46.6,56.7,0.0,0,10.6,25.4,1,0,0,2020,3
0,70.0,45.3,56.0,0.0,0,9.1,24.700000000000003,1,0,0,2020,3
0,74.2,42.8,56.1,0.0,0,6.0,31.40000000000001,1,0,0,2020,4
0,75.8,49.2,59.7,0.0,0,5.4,26.599999999999994,1,0,0,2020,4
3,78.8,53.3,63.1,0.0,0,7.5,25.5,1,0,0,2020,4
0,77.5,51.7,62.2,0.0,0,7.9,25.8,1,0,0,2020,4
2,77.8,54.5,64.0,0.0,0,4.6,23.3,1,0,0,2020,4
1,72.6,46.2,60.1,0.0,0,8.0,26.39999999999999,1,0,0,2020,5
0,73.7,41.3,55.6,0.0,0,7.6,32.400000000000006,1,0,0,2020,5
3,73.5,45.3,57.9,0.0,0,8.8,28.200000000000003,1,0,0,2020,5
3,75.2,49.2,60.5,0.0,0,7.3,26.0,1,0,0,2020,6
3,73.0,47.3,58.0,0.0,0,7.6,25.700000000000003,1,0,0,2020,6
3,82.3,54.7,67.6,0.0,0,13.0,27.599999999999994,1,0,0,2020,6
3,79.3,55.0,65.0,0.0,0,9.9,24.3,1,0,0,2020,6
3,67.0,47.7,56.8,0.0,0,7.9,19.3,1,0,0,2020,7
3,61.6,45.1,53.4,0.0,0,7.8,16.5,1,0,0,2020,7
3,67.6,47.0,53.5,0.0,0,11.6,20.599999999999994,1,0,0,2020,7
3,69.8,44.8,56.2,0.0,0,15.9,25.0,1,0,0,2020,8
3,64.8,48.0,56.4,0.0,0,21.3,16.799999999999997,1,0,0,2020,8
2,68.1,41.7,52.9,0.0,0,15.4,26.39999999999999,1,0,0,2020,7
0,73.1,48.0,57.2,0.0,0,11.9,25.099999999999994,1,0,0,2020,6
3,67.5,49.2,56.8,0.0,0,8.0,18.3,1,0,0,2020,5
2,68.6,45.8,55.0,0.0,0,11.1,22.8,1,0,0,2020,5
0,71.2,46.9,56.6,0.0,0,7.6,24.300000000000004,1,0,0,2020,4
0,78.0,44.1,57.9,0.0,0,6.8,33.9,1,0,0,2020,3
0,81.6,48.2,62.8,0.0,0,5.6,33.39999999999999,1,0,0,2020,2
3,75.9,50.9,60.4,0.0,0,8.0,25.000000000000007,1,0,0,2020,2
3,72.1,45.9,55.3,0.0,0,6.4,26.2,1,0,0,2020,2
51,69.3,48.7,56.4,0.0,2,10.8,20.599999999999994,1,0,0,2020,3
51,74.3,47.8,57.3,0.0,1,12.2,26.5,1,0,0,2020,3
3,69.0,48.2,58.0,0.0,0,9.9,20.8,1,0,0,2020,3
3,63.0,49.1,55.0,0.0,0,7.2,13.9,1,0,0,2020,3
63,61.7,46.4,52.1,0.0,20,12.7,15.300000000000004,1,0,0,2020,4
61,62.6,39.7,48.6,0.0,4,12.6,22.9,1,0,0,2020,4
2,63.3,36.0,48.9,0.0,0,11.2,27.3,1,0,0,2020,4
3,64.9,41.3,51.1,0.0,0,17.2,23.60000000000001,1,0,0,2020,4
3,66.2,42.8,52.4,0.0,0,13.2,23.40000000000001,1,0,0,2021,5
3,63.3,44.8,52.0,0.0,0,7.2,18.5,1,0,0,2021,5
3,60.7,44.7,51.6,0.0,0,5.8,16.0,1,0,0,2021,5
3,62.5,46.4,53.0,0.0,0,8.6,16.1,1,0,0,2021,5
3,59.8,44.8,50.7,0.0,0,6.7,15.0,1,0,0,2021,6
3,69.8,51.1,57.7,0.0,0,4.7,18.7,1,0,0,2021,6
3,70.7,44.4,56.4,0.0,0,5.9,26.300000000000004,1,0,0,2021,6
3,68.2,49.3,57.0,0.0,0,9.9,18.90000000000001,1,0,0,2021,7
3,72.7,40.9,53.8,0.0,0,7.7,31.800000000000004,1,0,0,2021,7
3,68.9,42.2,53.2,0.0,0,6.8,26.700000000000003,1,0,0,2021,7
3,69.6,42.6,53.8,0.0,0,6.0,26.999999999999996,1,0,0,2021,7
3,70.8,45.5,57.6,0.0,0,7.0,25.3,1,0,0,2021,8
3,74.3,44.7,57.7,0.0,0,5.9,29.599999999999994,1,0,0,2021,8
3,82.3,49.4,61.2,0.0,0,7.3,32.9,1,0,0,2021,7
1,88.7,58.3,68.7,0.0,0,15.2,30.40000000000001,1,0,0,2021,6
2,87.0,54.0,69.1,0.0,0,7.6,33.0,1,0,0,2021,5
3,83.8,53.0,65.8,0.0,0,10.0,30.8,1,0,0,2021,5
0,80.8,54.2,64.7,0.0,0,7.4,26.599999999999994,1,0,0,2021,4
3,74.5,49.7,58.8,0.0,0,17.9,24.8,1,0,0,2021,3
3,76.1,56.4,64.9,0.0,0,14.7,19.7,1,0,0,2021,2
1,75.8,49.4,60.3,0.0,0,9.6,26.4,1,0,0,2021,2
51,67.9,50.7,56.7,0.0,4,13.0,17.200000000000003,1,0,0,2021,2
61,57.8,46.3,50.7,0.0,17,9.8,11.5,1,0,0,2021,3
61,57.6,37.5,46.4,0.0,8,9.4,20.1,1,0,0,2021,3
61,55.5,43.1,49.2,0.0,10,16.6,12.4,1,0,0,2021,3
3,54.7,37.8,44.8,0.0,0,10.9,16.900000000000006,1,0,0,2021,4
3,57.0,42.3,48.2,0.0,0,12.0,14.700000000000005,1,0,0,2021,4
3,62.8,43.1,50.9,0.0,0,13.2,19.7,1,0,0,2021,4
63,58.1,47.5,51.4,0.0,23,11.1,10.6,1,0,0,2021,4
55,60.0,38.2,47.2,0.0,3,5.8,21.8,1,0,0,2021,5
3,64.9,44.1,52.5,0.0,0,4.0,20.800000000000004,1,0,0,2021,5
3,65.6,54.0,58.4,0.0,0,5.9,11.599999999999994,1,0,0,2021,5
3,68.9,52.2,59.2,0.0,0,7.1,16.700000000000003,1,0,0,2021,5
3,66.8,46.9,56.2,0.0,0,10.0,19.9,1,0,0,2021,6
51,63.1,46.3,54.2,0.0,3,6.1,16.800000000000004,1,0,0,2021,6
0,66.8,45.9,54.3,0.0,0,8.4,20.9,1,0,0,2021,6
0,74.3,47.3,56.4,0.0,0,7.1,27.0,1,0,0,2021,7
1,70.4,45.5,56.8,0.0,0,6.9,24.90000000000001,1,0,0,2021,7
3,66.3,45.6,53.6,0.0,0,6.6,20.7,1,0,0,2021,7
3,59.9,45.8,51.6,0.0,0,6.8,14.1,1,0,0,2021,7
3,62.7,46.0,53.0,0.0,0,8.2,16.700000000000003,1,0,0,2021,8
3,68.1,45.7,54.1,0.0,0,10.2,22.39999999999999,1,0,0,2021,8
53,69.6,51.0,56.5,0.0,3,20.2,18.599999999999994,1,0,0,2021,7
3,69.7,47.3,55.0,0.0,0,13.1,22.40000000000001,1,0,0,2021,6
3,67.6,51.8,58.5,0.0,0,21.9,15.799999999999995,1,0,0,2021,6
3,66.6,47.1,56.5,0.0,0,21.2,19.499999999999996,1,0,0,2021,5
3,71.0,49.9,58.4,0.0,0,21.1,21.1,1,0,0,2021,4
3,69.9,45.4,57.3,0.0,0,19.5,24.500000000000007,1,0,0,2021,4
0,69.8,42.8,56.2,0.0,0,15.1,27.0,1,0,0,2021,3
2,70.9,45.3,56.1,0.0,0,9.2,25.60000000000001,1,0,0,2021,2
0,68.4,44.4,56.2,0.0,0,19.9,24.000000000000007,1,0,0,2021,2
0,74.8,44.7,57.6,0.0,0,19.7,30.099999999999994,1,0,0,2021,2
0,80.9,44.3,58.9,0.0,0,10.8,36.60000000000001,1,0,0,2021,3
1,80.6,51.7,64.1,0.0,0,11.1,28.89999999999999,1,0,0,2021,3
3,76.6,49.4,62.0,0.0,0,9.9,27.2,1,0,0,2021,3
1,73.4,46.2,58.5,0.0,0,9.7,27.200000000000003,1,0,0,2021,4
1,75.4,43.5,57.8,0.0,0,9.9,31.90000000000001,1,0,0,2021,4
0,76.1,44.7,57.6,0.0,0,18.2,31.39999999999999,1,0,0,2021,4
2,74.3,44.7,58.8,0.0,0,17.7,29.599999999999994,1,0,0,2021,4
1,77.1,44.4,57.7,0.0,0,13.9,32.7,1,0,0,2021,5
2,76.0,48.2,60.9,0.0,0,12.8,27.8,1,0,0,2021,5
61,72.0,43.3,53.3,0.0,7,12.6,28.700000000000003,1,0,0,2021,5
53,64.9,41.3,51.5,0.0,1,11.4,23.60000000000001,1,0,0,2021,5
0,76.4,47.3,58.4,0.0,0,11.4,29.10000000000001,1,0,0,2021,6
3,71.2,45.4,57.1,0.0,0,11.3,25.800000000000004,1,0,0,2021,6
3,64.5,50.4,55.6,0.0,0,8.1,14.1,1,0,0,2021,6
51,66.1,52.7,57.6,0.0,3,11.7,13.399999999999991,1,0,0,2021,7
3,64.6,44.5,54.2,0.0,0,18.3,20.099999999999994,1,0,0,2021,7
61,60.6,47.7,52.3,0.0,15,15.2,12.9,1,0,0,2021,7
61,54.7,42.0,48.2,0.0,16,9.9,12.700000000000005,1,0,0,2021,7
53,56.9,39.5,47.5,0.0,3,8.7,17.4,1,0,0,2021,8
51,61.7,40.5,49.4,0.0,3,12.4,21.200000000000003,1,0,0,2021,8
3,61.4,48.0,53.3,0.0,0,10.1,13.4,1,0,0,2021,7
61,58.3,49.2,52.8,0.0,9,17.5,9.099999999999994,1,0,0,2021,6
1,60.1,37.6,48.1,0.0,0,13.2,22.5,1,0,0,2021,6
3,63.8,41.5,51.3,0.0,0,9.3,22.3,1,0,0,2021,5
3,68.3,45.0,54.1,0.0,0,10.6,23.3,1,0,0,2021,4
2,71.8,46.7,57.6,0.0,0,12.6,25.099999999999994,1,0,0,2021,4
51,70.2,53.1,59.7,0.0,1,13.5,17.1,1,0,0,2021,3
51,67.5,44.8,56.1,0.0,1,11.0,22.700000000000003,1,0,0,2021,2
1,70.7,46.4,57.9,0.0,0,19.9,24.300000000000004,1,0,0,2021,2
2,72.9,48.6,58.2,0.0,0,14.6,24.300000000000004,1,0,0,2021,3
2,73.9,47.3,61.5,0.0,0,20.2,26.60000000000001,1,0,0,2021,3
51,71.9,48.6,57.1,0.0,2,18.1,23.300000000000004,1,0,0,2021,3
3,66.7,45.9,53.9,0.0,0,15.8,20.800000000000004,1,0,0,2021,3
0,77.9,43.9,57.6,0.0,0,11.2,34.00000000000001,1,0,0,2021,4
0,88.5,54.3,67.8,0.0,0,12.7,34.2,1,0,0,2021,4
0,83.5,52.0,69.2,0.0,0,13.0,31.5,1,0,0,2021,4
3,80.3,52.2,62.3,0.0,0,10.6,28.099999999999994,1,0,0,2021,5
0,88.6,49.2,65.9,0.0,0,11.2,39.39999999999999,1,0,0,2021,5
3,91.3,51.9,70.8,0.0,0,14.9,39.4,1,0,0,2021,5
2,83.6,52.9,67.0,0.0,0,9.3,30.7,1,0,0,2021,5
3,75.2,50.5,61.2,0.0,0,9.7,24.700000000000003,1,0,0,2021,6
3,79.9,48.5,61.0,0.0,0,10.1,31.40000000000001,1,0,0,2021,6
3,74.0,51.6,61.1,0.0,0,9.3,22.4,1,0,0,2021,6
3,75.2,50.9,60.4,0.0,0,11.5,24.300000000000004,1,0,0,2021,6
3,79.8,50.8,62.5,0.0,0,11.7,29.0,1,0,0,2021,7
3,79.1,51.9,62.6,0.0,0,16.7,27.2,1,0,0,2021,7
3,80.0,52.0,62.4,0.0,0,12.8,28.0,1,0,0,2021,7
2,81.6,51.6,62.5,0.0,0,11.0,29.999999999999996,1,0,0,2021,8
3,77.4,53.7,63.0,0.0,0,10.7,23.700000000000003,1,0,0,2021,8
3,72.1,55.7,62.1,0.0,0,11.9,16.39999999999999,1,0,0,2021,8
3,66.6,54.6,58.7,0.0,0,10.5,11.999999999999991,1,0,0,2021,7
53,64.2,52.9,57.6,0.0,9,12.0,11.300000000000004,1,0,0,2021,6
3,70.3,46.2,55.7,0.0,0,13.6,24.099999999999994,1,0,0,2021,6
3,74.3,49.6,58.8,0.0,0,14.5,24.7,1,0,0,2021,5
3,76.9,51.3,60.0,0.0,0,11.9,25.60000000000001,1,0,0,2021,4
1,90.5,50.2,67.1,0.0,0,11.6,40.3,1,0,0,2021,4
0,89.9,54.8,72.8,0.0,0,14.4,35.10000000000001,1,0,0,2021,3
3,80.3,52.0,63.5,0.0,0,10.1,28.3,1,0,0,2021,2
51,69.8,55.7,60.6,0.0,3,9.6,14.099999999999994,1,0,0,2021,2
3,66.6,53.6,58.3,0.0,0,13.5,12.999999999999991,1,0,0,2021,3
3,67.2,52.8,57.8,0.0,0,10.6,14.400000000000006,1,0,0,2021,3
3,68.1,54.1,60.3,0.0,0,11.2,13.999999999999991,1,0,0,2021,3
51,68.1,49.3,58.2,0.0,1,12.6,18.8,1,0,0,2021,3
51,65.7,53.0,59.1,0.0,8,16.4,12.700000000000005,1,0,0,2021,4
51,67.7,51.8,58.3,0.0,1,13.2,15.900000000000006,1,0,0,2021,4
1,91.2,47.4,63.8,0.0,0,11.0,43.8,1,0,0,2021,4
1,92.3,57.2,71.9,0.0,0,16.3,35.099999999999994,1,0,0,2021,5
1,93.5,61.8,76.4,0.0,0,12.8,31.700000000000003,1,0,0,2021,5
3,82.9,54.8,66.5,0.0,0,11.3,28.10000000000001,1,0,0,2021,5
3,75.2,56.7,63.4,0.0,0,12.0,18.5,1,0,0,2021,6
3,80.2,54.9,64.0,0.0,0,13.4,25.300000000000004,1,0,0,2021,6
3,85.6,57.2,66.1,0.0,0,11.5,28.39999999999999,1,0,0,2021,6
3,83.3,56.1,67.1,0.0,0,11.9,27.2,1,0,0,2021,6
3,77.0,53.6,63.0,0.0,0,11.6,23.4,1,0,0,2021,7
3,73.9,56.5,62.7,0.0,0,11.2,17.400000000000006,1,0,0,2021,7
3,76.8,55.4,62.9,0.0,0,11.3,21.4,1,0,0,2021,7
3,75.2,56.6,64.0,0.0,0,10.8,18.6,1,0,0,2021,8
3,74.4,59.6,63.8,0.0,0,10.7,14.800000000000004,1,0,0,2021,8
3,78.4,56.3,63.8,0.0,0,10.6,22.10000000000001,1,0,0,2021,8
3,76.6,56.0,63.9,0.0,0,13.0,20.599999999999994,1,0,0,2021,7
3,73.7,56.6,62.9,0.0,0,13.7,17.1,1,0,0,2021,6
3,73.2,55.6,61.8,0.0,0,10.4,17.6,1,0,0,2021,6
51,72.5,56.6,62.6,0.0,2,12.0,15.9,1,0,0,2021,5
51,67.4,56.7,61.1,0.0,7,10.8,10.700000000000005,1,0,0,2021,4
3,72.4,56.2,61.5,0.0,0,13.6,16.200000000000003,1,0,0,2021,4
3,77.2,54.5,62.6,0.0,0,11.3,22.700000000000003,1,0,0,2021,3
3,76.0,57.2,64.6,0.0,0,11.6,18.8,1,0,0,2021,2
3,77.1,57.7,64.2,0.0,0,12.8,19.39999999999999,1,0,0,2021,2
51,75.4,51.4,62.9,0.0,1,15.5,24.000000000000007,1,0,0,2021,3
51,74.0,52.7,61.4,0.0,1,18.8,21.3,1,0,0,2021,3
1,75.1,50.5,61.5,0.0,0,13.5,24.599999999999994,1,0,0,2021,3
0,89.6,54.2,67.1,0.0,0,14.0,35.39999999999999,1,0,0,2021,3
3,87.4,60.6,75.6,0.0,0,14.2,26.800000000000004,1,0,0,2021,4
3,81.6,58.0,69.5,0.0,0,10.8,23.599999999999994,1,0,0,2021,4
3,75.4,55.4,64.6,0.0,0,10.7,20.000000000000007,1,0,0,2021,4
3,76.8,53.1,63.7,0.0,0,11.2,23.7,1,0,0,2021,5
3,74.1,57.4,63.6,0.0,0,10.3,16.699999999999996,1,0,0,2021,5
3,77.4,54.8,63.0,0.0,0,11.1,22.60000000000001,1,0,0,2021,5
3,79.1,57.4,64.8,0.0,0,10.3,21.7,1,0,0,2021,5
3,81.4,55.9,65.6,0.0,0,11.2,25.500000000000007,1,0,0,2021,6
3,80.5,54.9,65.1,0.0,0,10.6,25.6,1,0,0,2021,6
3,80.9,57.3,65.9,0.0,0,10.0,23.60000000000001,1,0,0,2021,6
1,81.5,55.6,67.5,0.0,0,9.2,25.9,1,0,0,2021,6
3,79.6,58.0,66.6,0.0,0,9.5,21.599999999999994,1,0,0,2021,7
3,75.9,56.3,65.0,0.0,0,10.7,19.60000000000001,1,0,0,2021,7
51,70.6,59.9,63.5,0.0,3,9.6,10.699999999999996,1,0,0,2021,7
51,75.4,58.0,65.3,0.0,4,11.6,17.400000000000006,1,0,0,2021,8
3,78.3,54.6,65.8,0.0,0,12.9,23.7,1,0,0,2021,8
0,81.3,54.6,66.2,0.0,0,18.0,26.7,1,0,0,2021,8
0,83.7,55.0,67.6,0.0,0,13.0,28.700000000000003,1,0,0,2021,7
0,87.2,57.7,70.4,0.0,0,13.3,29.5,1,0,0,2021,6
3,87.6,58.0,71.2,0.0,0,12.0,29.599999999999994,1,0,0,2021,6
1,92.2,59.0,73.1,0.0,0,12.9,33.2,1,0,0,2021,5
3,96.2,60.6,76.4,0.0,0,11.3,35.6,1,0,0,2021,4
3,87.8,61.9,75.7,0.0,0,9.4,25.9,1,0,0,2021,4
3,92.4,62.6,75.2,0.0,0,10.9,29.800000000000004,1,0,0,2021,3
3,89.3,61.9,71.8,0.0,0,12.9,27.4,1,0,0,2021,2
3,83.1,61.5,70.1,0.0,0,10.0,21.599999999999994,1,0,0,2021,2
3,83.4,58.9,68.8,0.0,0,11.6,24.500000000000007,1,0,0,2021,3
3,84.0,57.9,68.1,0.0,0,12.0,26.1,1,0,0,2021,3
3,84.9,58.1,69.2,0.0,0,13.1,26.800000000000004,1,0,0,2021,3
3,86.2,60.0,71.2,0.0,0,14.0,26.200000000000003,1,0,0,2021,4
3,79.8,59.3,68.2,0.0,0,12.2,20.5,1,0,0,2021,4
2,82.3,57.6,67.9,0.0,0,11.6,24.7,1,0,0,2021,4
2,88.7,59.8,70.5,0.0,0,11.9,28.90000000000001,1,0,0,2021,5
3,90.4,60.4,72.9,0.0,0,10.2,30.000000000000007,1,0,0,2021,5
3,85.5,61.8,71.8,0.0,0,10.3,23.700000000000003,1,0,0,2021,5
3,83.9,62.2,71.3,0.0,0,9.8,21.700000000000003,1,0,0,2021,5
51,85.7,63.1,71.3,0.0,1,10.6,22.6,1,0,0,2021,6
51,88.2,62.0,72.1,0.0,2,12.0,26.200000000000003,1,0,0,2021,6
3,89.0,60.6,72.4,0.0,0,11.7,28.4,1,0,0,2021,6
3,85.9,61.8,71.7,0.0,0,11.4,24.10000000000001,1,0,0,2021,6
3,83.3,60.2,70.9,0.0,0,11.5,23.099999999999994,1,0,0,2021,7
3,84.5,59.4,70.2,0.0,0,9.4,25.1,1,0,0,2021,7
3,86.1,59.8,70.4,0.0,0,10.1,26.3,1,0,0,2021,7
3,86.3,61.2,72.0,0.0,0,11.6,25.099999999999994,1,0,0,2021,7
2,90.6,62.1,73.6,0.0,0,10.6,28.499999999999996,1,0,0,2021,8
0,89.3,65.0,75.8,0.0,0,11.4,24.3,1,0,0,2021,8
1,89.8,65.6,75.3,0.0,0,11.0,24.200000000000003,1,0,0,2021,8
0,91.8,65.0,75.5,0.0,0,12.7,26.8,1,0,0,2021,7
2,90.1,64.8,74.3,0.0,0,11.2,25.3,1,0,0,2021,6
2,84.7,64.7,72.5,0.0,0,10.1,20.0,1,0,0,2021,5
3,88.4,65.4,74.4,0.0,0,10.7,23.0,1,0,0,2021,5
1,87.3,63.4,74.0,0.0,0,10.6,23.9,1,0,0,2021,4
2,84.8,62.6,72.2,0.0,0,10.7,22.2,1,0,0,2021,3
2,89.1,63.4,73.4,0.0,0,12.1,25.7,1,0,0,2021,2
3,91.4,64.5,75.2,0.0,0,13.7,26.90000000000001,1,0,0,2021,2
1,90.7,65.8,77.2,0.0,0,12.9,24.90000000000001,1,0,0,2021,3
0,91.2,64.4,75.8,0.0,0,11.9,26.8,1,0,0,2021,3
2,94.9,66.4,76.7,0.0,0,11.9,28.5,1,0,0,2021,3
3,90.3,65.9,76.7,0.0,0,11.7,24.39999999999999,1,0,0,2021,3
3,87.8,64.5,74.6,0.0,0,10.2,23.3,1,0,0,2021,4
3,83.9,63.1,72.0,0.0,0,10.5,20.800000000000004,1,0,0,2021,4
3,81.5,63.4,70.9,0.0,0,9.9,18.1,1,0,0,2021,4
63,78.3,64.4,69.9,0.0,6,9.0,13.899999999999991,1,0,0,2021,5
3,83.9,64.8,71.1,0.0,0,12.2,19.10000000000001,1,0,0,2021,5
0,89.2,62.1,73.3,0.0,0,12.6,27.1,1,0,0,2021,5
3,86.7,61.4,73.8,0.0,0,12.3,25.300000000000004,1,0,0,2021,5
3,90.1,59.7,72.1,0.0,0,12.2,30.39999999999999,1,0,0,2021,6
3,87.6,60.1,72.2,0.0,0,13.0,27.499999999999996,1,0,0,2021,6
2,91.1,60.3,73.4,0.0,0,12.0,30.8,1,0,0,2021,6
0,94.4,59.9,74.8,0.0,0,12.5,34.50000000000001,1,0,0,2021,6
0,94.8,59.8,75.6,0.0,0,11.3,35.0,1,0,0,2021,7
1,91.4,60.8,73.8,0.0,0,10.8,30.60000000000001,1,0,0,2021,7
1,90.5,61.0,73.8,0.0,0,11.5,29.5,1,0,0,2021,7
3,86.4,62.4,72.4,0.0,0,9.2,24.000000000000007,1,0,0,2021,8
3,85.9,61.3,71.1,0.0,0,9.1,24.60000000000001,1,0,0,2021,8
3,84.9,60.6,70.4,0.0,0,9.7,24.300000000000004,1,0,0,2021,8
0,86.3,60.3,71.0,0.0,0,11.4,26.0,1,0,0,2021,7
0,90.0,61.6,72.6,0.0,0,10.5,28.4,1,0,0,2021,6
3,92.2,64.8,77.0,0.0,0,13.1,27.40000000000001,1,0,0,2021,5
2,93.0,65.0,76.5,0.0,0,10.3,28.0,1,0,0,2021,5
0,91.0,66.2,77.0,0.0,0,10.9,24.8,1,0,0,2021,4
3,90.9,65.1,75.5,0.0,0,11.2,25.80000000000001,1,0,0,2021,3
3,92.7,64.8,74.7,0.0,0,12.3,27.90000000000001,1,0,0,2021,2
